logFC	logCPM	PValue	FDR
gene_10170	-0.142304760950433	4.99596921597976	0.749186474049519	1
gene_7557	0.291587710785915	2.47835610188347	0.749206813594712	1
gene_10123	0.597669032646366	1.63318646110889	0.749296653727514	1
gene_6973	-0.249576627118117	3.48388516588646	0.749458281120219	1
gene_6028	0.473712267992991	2.87067094250842	0.749590438933481	1
gene_6610	0.182909867884824	3.84477087914821	0.749679703207908	1
gene_13262	-0.258500920873734	3.11532525818109	0.749710997280072	1
gene_4297	0.169045466290423	4.24538002100792	0.749816622650251	1
gene_15973	-0.30340899071185	2.19329418694771	0.749821897271617	1
gene_7647	0.216360897639352	3.73049994228158	0.749844345434775	1
gene_5620	0.11876018653147	9.22019036623425	0.749868987612714	1
gene_6407	0.329873421677294	2.7974382273519	0.749921963651312	1
gene_15527	0.38398364075283	1.81139586829466	0.749926337668165	1
gene_8600	0.261678769960422	3.22577248912706	0.750026420419616	1
gene_4880	-0.251271272911736	3.35571322294624	0.750172171438973	1
gene_19448	0.515247758835417	1.86864402765621	0.750179055734542	1
gene_5487	-0.128171456418253	5.77481796196636	0.750183023018121	1
gene_19974	-0.240495016423164	3.88777603149871	0.750209335802421	1
gene_8292	-0.135710104428799	5.11201413708743	0.750284943975824	1
gene_9740	0.291751721464648	2.47830805032769	0.75033704746325	1
gene_11027	0.239427798263935	3.58158538406797	0.750344471602159	1
gene_4315	-0.148217520943981	5.10573119343226	0.750433244400106	1
gene_17144	0.153848236504602	4.78802743124948	0.750436662693258	1
gene_9107	0.124167094513972	6.32351596452736	0.750446854539533	1
gene_17400	-0.134452440844657	5.40968342527417	0.750469842944507	1
gene_5309	0.154071347277787	4.81652309869733	0.750493097438761	1
gene_14146	0.171788799909705	5.76194413306551	0.750494679072397	1
gene_12776	0.169363721321478	4.34631510849192	0.750528664668573	1
gene_16373	-0.493564205968987	1.37386494576415	0.750571765298935	1
gene_3363	-0.80768555543016	1.51310382886545	0.750608951176465	1
gene_15420	0.238488297233647	3.21485695266876	0.7506633192877	1
gene_15298	0.152445215264934	6.34984083154055	0.750744927309481	1
gene_17662	0.228130183397068	3.41449492021561	0.75079703311666	1
gene_17861	0.303285293761898	2.36719086062904	0.750833928662471	1
gene_10770	0.258257946719598	2.87972084734859	0.750865289691742	1
gene_291	-0.150782986263258	5.40231018765222	0.750905031746831	1
gene_9140	0.442619242618668	1.13764705896592	0.750911145901778	1
gene_17859	0.19058321377809	4.17151611036359	0.751005052688283	1
gene_17615	0.184733735060608	4.62166799101323	0.75106261173307	1
gene_8755	0.435547120573287	1.89510401102527	0.751069490946302	1
gene_17845	-0.320533741205981	2.39337987570688	0.75111604843956	1
gene_8131	-0.157857302746753	4.67926323600879	0.751135552098	1
gene_9774	-0.135442125969922	6.85780564378123	0.751139379138348	1
gene_12803	-0.156642377973575	7.96511156495189	0.751146520251727	1
gene_14001	0.418353357489208	1.22500426766765	0.751285275083605	1
gene_6007	0.208301517461447	6.4162852281829	0.751307619820359	1
gene_8705	-0.137265868882137	5.28106765285207	0.751308737695728	1
gene_17304	-0.129866735398434	5.89867090817451	0.751578613627518	1
gene_18098	-0.360113697832129	2.05652805707782	0.751612298694047	1
gene_11913	-0.40606437532754	1.68080310650999	0.751837734781103	1
gene_11315	0.182781056554063	3.85844716672803	0.75188847329448	1
gene_17121	0.140312764354465	5.1561965213995	0.751945120384825	1
gene_7906	-0.164144524531289	5.03462361991956	0.751977845325992	1
gene_12461	0.352704915956081	2.6159866819139	0.75203492800319	1
gene_4738	-0.211877715987915	3.48522800486134	0.752066728833574	1
gene_12887	0.168778512355868	4.32693008698842	0.752220618459141	1
gene_17732	0.178480729562141	4.38061146076579	0.752264599469121	1
gene_12514	0.284623205334884	2.92032067125743	0.752327647442368	1
gene_15383	1.09165840804033	0.726756408962943	0.752478108571853	1
gene_2213	-0.313468195466433	2.7110314992747	0.752515465190571	1
gene_16580	0.332202446401076	2.76931276010934	0.752564909254486	1
gene_15504	-0.182529616656351	4.09973218100588	0.752566734195896	1
gene_9886	-0.117231326936191	8.98749079002708	0.752637952912076	1
gene_14264	0.201890660579798	3.64553502308052	0.752641031616166	1
gene_16292	0.158674949904686	4.42711185897574	0.752740334150355	1
gene_17775	0.183335512955074	3.85821673027132	0.752767593204312	1
gene_6293	1.09600920576595	0.726220272490292	0.752798312865782	1
gene_16642	0.910678729405208	0.663392320168883	0.752902863299773	1
gene_15598	-0.291531144172775	2.46665347068403	0.752915388442934	1
gene_13108	0.196892097966636	3.91875248412562	0.752976001105439	1
gene_4039	0.531703264080699	1.26813299066264	0.753069338937988	1
gene_9008	0.124274245158055	6.32343277327176	0.753089185320325	1
gene_13038	-0.786716332349437	0.879818250814439	0.753130832992528	1
gene_6620	-0.513244221660022	1.17140050854441	0.753234709291934	1
gene_7247	0.117172540273272	7.60720374232941	0.75323687961131	1
gene_9346	0.120069944933306	7.27187793178686	0.7533444399797	1
gene_5223	-0.550812173153356	1.29602599115699	0.753414801517069	1
gene_9991	-0.168187192022049	6.99885115000175	0.753504775528836	1
gene_8602	-0.5943669343854	0.651306211643149	0.753511393720043	1
gene_10322	0.183116341015657	3.84466855199725	0.753548255291692	1
gene_14733	-0.251344787223574	5.50664730406118	0.753583499295416	1
gene_10397	0.784343363648417	1.04827126985088	0.753623518237961	1
gene_6983	0.168273842132261	4.4410650166512	0.753723221166301	1
gene_17213	-0.645797344726407	0.828111144252355	0.753774345447903	1
gene_10004	-0.480967592659721	0.772531094899006	0.753830023430895	1
gene_5450	-0.480673279825495	0.772358216723401	0.753842731202501	1
gene_5687	-0.20618621528666	3.28769209625636	0.753955783180861	1
gene_9826	-0.482049694624676	0.77278217796247	0.753996665929344	1
gene_18085	0.2126310112882	3.28726578250012	0.754019942371174	1
gene_14844	-0.165870222534988	4.83149068781741	0.754041749447716	1
gene_1606	-0.280040457795361	3.32497556932803	0.754143251364514	1
gene_14871	0.172250315113507	5.88405243133527	0.754146815889496	1
gene_4027	0.168224491684356	4.45034147344082	0.754173890035804	1
gene_15485	0.29156437251401	2.47834532960564	0.754175563253745	1
gene_18081	-0.541608392153969	0.934777563903937	0.75419460209635	1
gene_4634	0.386570508498976	2.13944316816031	0.754459038566243	1
gene_19099	-0.585779322223103	1.08097600652731	0.754469397099249	1
gene_3481	-0.475878587589739	3.45134043334265	0.754476242061672	1
gene_14419	-0.585779374605592	1.08097600652731	0.754494792926203	1
gene_10891	0.52823648641859	1.26909278780238	0.754640396683671	1
gene_8675	0.201645658823043	3.64570944993632	0.754708028922338	1
gene_7651	0.214791211793255	3.78883284656969	0.754726037669939	1
gene_11423	0.253505956683182	3.32843904797434	0.75474469328793	1
gene_11809	0.347950927723668	2.02144848036367	0.754752219788905	1
gene_8176	0.242347919338367	3.53051959971375	0.754780761310452	1
gene_16355	0.455056655603781	2.95029649269347	0.754944685155303	1
gene_15927	0.239904840206399	3.19317139852762	0.7549728028783	1
gene_19420	0.229780960356014	3.39528579168513	0.754990559617442	1
gene_18728	0.380510930293205	4.23475859170872	0.755062276234755	1
gene_11142	0.168945199771322	4.25589516476064	0.755079336037155	1
gene_10423	-0.144047195388513	4.98982047672997	0.755089260879001	1
gene_15776	0.397859692491102	1.30753542197601	0.755139552898454	1
gene_17214	0.349130366507652	2.02096535651515	0.755154031885675	1
gene_4488	0.396252831290333	1.75336949338616	0.755182091987758	1
gene_18691	0.329170681534209	2.49742306276376	0.755186348064121	1
gene_9529	-0.374658636977432	1.741104158275	0.755286865042803	1
gene_10978	0.340507467326176	2.06951717613709	0.755304330407539	1
gene_4745	0.20713659907427	3.45953404757263	0.755354824963975	1
gene_1490	-0.554793678353115	1.82354923851764	0.755496357051191	1
gene_14804	0.272341396112099	2.18212005027129	0.755656161037171	1
gene_11210	0.248803301637112	3.03289174167378	0.75581034178088	1
gene_8252	-0.198499575690208	4.17169338911283	0.755933857767509	1
gene_12866	-0.367549661351398	2.17078951205737	0.755960433441619	1
gene_18828	0.145615958079441	4.72533802133866	0.755994291330525	1
gene_8802	0.37997573087107	1.38586978525402	0.755996994734087	1
gene_17232	0.187807250187238	6.10296472889741	0.756070187911732	1
gene_8453	-0.471375589753583	1.70975966444492	0.756082044670474	1
gene_5727	0.133509762679035	5.81582259523047	0.756089259875353	1
gene_9958	0.135654095798975	5.19720033348345	0.756138538471513	1
gene_18447	0.182058655107735	3.95106775994529	0.756245348717652	1
gene_18324	0.145629368271815	4.73289402647454	0.756281990622846	1
gene_6968	-0.319671245653165	2.39304654058931	0.756286620009386	1
gene_4059	-0.140524727054409	6.66976042469018	0.756314362131591	1
gene_6408	0.198506236351484	3.83783273875561	0.756328668848896	1
gene_19607	-0.357400841577111	2.41108301774959	0.75636189827855	1
gene_13552	0.131231997883544	6.08599409180799	0.756373304046565	1
gene_17714	-0.120932486928297	6.83300141952868	0.756419758988212	1
gene_2699	-0.443572743423783	2.58311450806786	0.756437831909385	1
gene_18450	0.123323588928222	6.44676601928647	0.756526196936629	1
gene_5482	-0.132193054296884	6.76598356393596	0.756574391028605	1
gene_10813	-0.124327641250314	5.91052824935862	0.756691895924745	1
gene_6084	-0.202707622960329	4.42601400349144	0.756876311223252	1
gene_9803	0.313827194812558	2.63125109951133	0.756898693167322	1
gene_7696	-0.440558328277863	1.61746176640857	0.757003467620386	1
gene_5152	0.128816762492607	5.32093062569949	0.757022624702386	1
gene_4051	-0.13936872224639	9.50665641624277	0.757037738557946	1
gene_13385	0.797810898581653	0.783776283532078	0.757364826473135	1
gene_8721	0.797823413479651	0.783779658689772	0.757384724053173	1
gene_2367	-0.266371238462216	2.53675270438441	0.757397413263927	1
gene_8544	0.147564819689265	5.55681133175454	0.75743266143184	1
gene_7843	0.206549180449961	3.49505806025924	0.757452738069657	1
gene_8921	0.544244760953601	1.53233508987049	0.757465042548054	1
gene_18951	0.128749336886448	5.49154572957509	0.757507560528282	1
gene_15964	-0.493674550395207	1.37400829002623	0.757527018686201	1
gene_6763	-0.196457976140986	4.03987806506868	0.757668293775522	1
gene_9456	0.160243812812111	4.63295606193439	0.757950879044544	1
gene_13286	0.516577219334462	1.60053681695869	0.758104352789752	1
gene_8715	0.326451999144511	2.53151437701772	0.758236711886401	1
gene_14099	0.443151462526293	1.13754367826696	0.758258972687398	1
gene_15087	0.124126474773707	5.75092786652107	0.758341134196967	1
gene_9778	1.43126651615348	0.137920580853491	0.758347272687558	1
gene_19636	1.43126629954154	0.137920580853491	0.758374194248248	1
gene_9703	1.43126615900933	0.137920580853491	0.758391660852926	1
gene_8476	1.43325120538193	0.137755355826181	0.758393534298891	1
gene_5188	1.43126610229901	0.137920580853491	0.75839870945357	1
gene_10413	1.4307406554353	0.137849771621746	0.758415437046677	1
gene_18912	1.43074056609699	0.137849771621746	0.75842420296033	1
gene_10318	0.335065219583132	2.11572360621943	0.758437790630846	1
gene_8298	1.4332514640269	0.137755355826181	0.758442348617843	1
gene_15143	1.43115660688529	0.137905934140844	0.758497192719963	1
gene_4920	0.133453553657964	5.31873752352427	0.758502951104479	1
gene_5349	1.43325180930812	0.137755355826181	0.758507524819527	1
gene_15409	0.422618333005645	1.63085443873953	0.758510880074089	1
gene_2058	1.43325192586255	0.137755355826181	0.758529528766351	1
gene_19924	1.43115604258505	0.137905934140844	0.758563678028062	1
gene_14171	1.43325314083611	0.13775527774927	0.758581608972811	1
gene_18288	0.272825056734468	2.18189462421551	0.758588840984554	1
gene_11769	0.1610423094881	4.84825370715478	0.758643460885258	1
gene_12387	1.43325348472062	0.13775527774927	0.758646471025984	1
gene_7916	-0.137310625200865	5.28112007087139	0.758663685834069	1
gene_14794	-0.153706388392267	4.85625774431828	0.758675957698278	1
gene_10753	-0.641136218205389	0.826946506531697	0.758689434276994	1
gene_7793	1.43325379765929	0.13775527774927	0.75870550697066	1
gene_1341	0.418139393278023	1.22517419369752	0.75874767640721	1
gene_3072	1.43325402235509	0.13775527774927	0.758747902208065	1
gene_10256	0.250233445063492	3.00852629984231	0.758765699932634	1
gene_14075	-0.319653199973334	2.39305276023919	0.758797134548373	1
gene_15473	0.43867073074246	1.56517258193654	0.758820610244827	1
gene_6332	1.4327283402602	0.137684469557235	0.758856458970687	1
gene_4261	1.43272836580222	0.137684469557235	0.758864545373551	1
gene_16115	-0.238140084899636	3.18290387403076	0.758873538836146	1
gene_2072	1.43272846028269	0.137684469557235	0.758894457120153	1
gene_17813	0.121165097242335	6.23414760095411	0.75891201092846	1
gene_4849	1.43272760970224	0.137684547633659	0.758923173443125	1
gene_11827	1.43272761860357	0.137684547633659	0.758925997151501	1
gene_18433	1.43272858237647	0.137684469557235	0.758933110964251	1
gene_19306	1.43314560728757	0.137740709328658	0.759024135031348	1
gene_14888	1.43314569189807	0.137740709328658	0.759041591479793	1
gene_19978	1.43314577298552	0.137740709328658	0.759058321797944	1
gene_15679	1.43314679796936	0.137740631251846	0.759075394106979	1
gene_2614	1.43314696237988	0.137740631251846	0.759109275703692	1
gene_10699	1.02967631617849	0.307736137884414	0.759111928050674	1
gene_4558	1.02967622329948	0.307736137884414	0.759133675509701	1
gene_15315	1.03053439446464	0.307579908787784	0.75914279497034	1
gene_4864	1.03061166876249	0.307597722310351	0.759153287469492	1
gene_9769	0.159996491859463	4.55053738433152	0.759159939193099	1
gene_13852	1.02967649729381	0.307736064102078	0.759164515113861	1
gene_15799	1.02977343004934	0.307758597258717	0.759167850281116	1
gene_17253	0.91103316419391	0.663134643738247	0.759174407681064	1
gene_15276	1.02975365629089	0.30775387775935	0.759179806912399	1
gene_18097	0.407555807313603	1.69375850548049	0.759187818473657	1
gene_14053	1.02975360709546	0.30775387775935	0.759193896619172	1
gene_14845	-0.157068945886353	4.84265384298755	0.759219312098911	1
gene_7347	0.395836906425429	1.75357846135986	0.7592411378651	1
gene_10559	0.151981217082571	4.59608958239653	0.759246534579136	1
gene_10853	0.90975763542297	0.663529611223763	0.759275116430501	1
gene_13264	0.119195060957004	6.52731960859902	0.759326188817226	1
gene_8234	-0.117022754496065	6.85962375250306	0.75936764315525	1
gene_13615	-0.218938286822883	4.77007724696799	0.759395025933653	1
gene_2418	0.528048212193044	1.26880225389588	0.759398727875997	1
gene_8029	0.237427765367996	3.23597677445217	0.759428902289209	1
gene_6218	0.39537472812982	2.59970154201399	0.759434612127869	1
gene_6409	-0.594683441413334	0.651488198345334	0.759474992885822	1
gene_9202	-0.594241641231935	0.651322102375152	0.759627774851083	1
gene_401	-0.594158923969984	0.651334535493176	0.759649011184615	1
gene_18196	0.21426708217203	3.24591402627363	0.759669705519248	1
gene_16385	-0.594425083376334	0.651294465284699	0.759708317333593	1
gene_17768	-0.732605009546902	0.298902707663833	0.759725201314742	1
gene_17460	0.384040949712652	1.81142030562389	0.759781011747465	1
gene_8272	-0.598220658340526	0.652114987890575	0.75980184951147	1
gene_1429	-0.798540347123504	1.03225926507828	0.759892751248472	1
gene_9666	0.269220014071299	2.2249418252855	0.759941374649059	1
gene_18735	0.223242521116309	3.53896079114184	0.759945880695637	1
gene_16432	-0.733252151742833	0.299063538368853	0.759970031637425	1
gene_12678	0.178394006677038	4.40892012021964	0.759982356158095	1
gene_4036	-0.732478356984357	0.2989252268705	0.759985614566484	1
gene_11870	-1.16119373939294	0.128908949603114	0.759990216481382	1
gene_16403	-1.16113273385791	0.128913826954867	0.759998500884141	1
gene_9210	-0.732477970112991	0.298925153107208	0.760007445675368	1
gene_14039	-1.16142814553597	0.128890247424862	0.760009546142026	1
gene_16718	-1.16113303688739	0.128913826954867	0.760032963169257	1
gene_12222	-1.16142846073835	0.128890247424862	0.760038791660325	1
gene_16893	-1.16113333946579	0.128913826954867	0.760067383547034	1
gene_5448	0.381317912260778	1.38545699093557	0.760067771181749	1
gene_6030	-1.16142893211787	0.128890247424862	0.760082538692814	1
gene_14446	0.158562316860099	5.84269023099628	0.760162882185629	1
gene_18470	-0.117489184074012	6.85229306317185	0.760237444170872	1
gene_18439	0.180859643339693	4.12025865293486	0.760338132199874	1
gene_9484	-1.15751621376542	0.128418475357804	0.760423367876105	1
gene_11986	-1.15751606981364	0.128418475357804	0.760449219438908	1
gene_15851	-1.15781215912084	0.128394896915742	0.760476504964843	1
gene_7281	-1.15781205438749	0.128394896915742	0.760505736823487	1
gene_11562	-1.1578103437988	0.128394662838963	0.760505778660313	1
gene_1610	-1.15757702527808	0.128413598231276	0.76050960660501	1
gene_12870	-1.15757701696219	0.128413598231276	0.760511219671962	1
gene_9544	-1.15751400234439	0.128418241280518	0.760513346564079	1
gene_19427	-1.15757694113195	0.128413598231276	0.760525929608462	1
gene_13926	-1.15751390911002	0.128418241280518	0.760530079167848	1
gene_9136	0.205091980674595	3.52997512980853	0.760534364855121	1
gene_4597	-1.15751383919798	0.128418241280518	0.760542627368218	1
gene_8371	-1.15781018627496	0.128394662838963	0.760549676682914	1
gene_16538	-1.15781186871279	0.128394896915742	0.760557579332339	1
gene_4996	0.240014588298254	3.17179112656477	0.760559435235974	1
gene_9410	0.264779339243204	2.79635799816535	0.760559553144255	1
gene_18126	-1.15757497679287	0.128413364154092	0.760575102537574	1
gene_18049	-1.15757486217821	0.128413364154092	0.760597317433718	1
gene_17412	0.384463308123743	2.66368154977974	0.760612126859521	1
gene_16756	-1.15757468717152	0.128413364154092	0.760631244303896	1
gene_5725	-1.15757461013633	0.128413364154092	0.760646180923576	1
gene_5998	0.312078267624529	2.28843424076131	0.760760695968079	1
gene_9267	0.162188865162542	4.86831416949302	0.760823570985268	1
gene_17420	0.160066621773467	4.46303251093463	0.760823948309384	1
gene_7266	-0.226236663786472	3.29778387308909	0.760921826350971	1
gene_8972	0.365543635535188	1.45967622254466	0.760923045097282	1
gene_17489	0.245298427655483	3.08079572158209	0.761020769928541	1
gene_19686	0.159541390379205	4.45430347911853	0.76106221894897	1
gene_7760	0.182343887508284	3.88562821048625	0.761165218548565	1
gene_4670	0.144856593590239	6.6022047171521	0.761210273632285	1
gene_9005	-0.678882629172598	1.5504652513615	0.76130456823661	1
gene_17523	0.151887001588931	4.62879184428953	0.761403884995109	1
gene_8656	0.113930317001611	7.27742706713004	0.761441418541239	1
gene_15875	0.421413213636987	1.63122264031215	0.761476519152263	1
gene_5673	-0.178242762580751	4.37073670883988	0.761476707458921	1
gene_11577	0.13153421512751	6.41246461881984	0.761511418624496	1
gene_6133	-0.45970673222665	1.98255028513339	0.761542268193649	1
gene_13863	-0.128207314774808	5.93785457380343	0.761604452809905	1
gene_17614	0.152325277799083	4.63664750968512	0.761661553392166	1
gene_5949	-0.238203060260748	3.39363101605503	0.761703668873834	1
gene_19449	-0.260807692661846	2.94716538717549	0.76187559213146	1
gene_7323	0.395402421606533	1.75359928155218	0.761915416752411	1
gene_12294	0.160665621018134	4.65651840771206	0.76192477729651	1
gene_18366	0.425635476517355	1.94705398643914	0.761948501340185	1
gene_11901	-0.438290537771837	1.76956120372733	0.762087605634014	1
gene_19805	0.169130687115488	4.04370239773602	0.762094114592638	1
gene_19045	0.241658073059522	3.14935282311083	0.762135678656088	1
gene_11674	0.168617145796713	4.31705630188208	0.762223974287957	1
gene_19135	0.124868539983409	5.51116055004175	0.762230961128863	1
gene_1848	0.727468744746772	1.14056239980073	0.762309679574486	1
gene_11783	0.210693156540865	3.34703062208384	0.762318956633265	1
gene_17091	0.1194867352647	5.81885297514198	0.762364694825813	1
gene_15853	0.12671488299726	6.49724163558909	0.762394710383396	1
gene_6097	0.181608591353504	3.98904004454083	0.762477396797563	1
gene_5796	-0.177111658288741	6.10305451797265	0.762499430877826	1
gene_18635	-0.175621919376485	3.8077635463097	0.762593914632019	1
gene_13367	-0.237330999185915	3.10472622116522	0.762624055474564	1
gene_11367	-0.265956292164756	2.53650952878559	0.762777850426252	1
gene_17458	0.284660835836416	2.54800845004619	0.762815211182502	1
gene_9634	0.291326854005642	2.47848502953066	0.762945697789481	1
gene_14891	0.380363929918028	1.38578720321016	0.762959677318429	1
gene_4721	0.125351324937385	5.53278940273712	0.763047928168471	1
gene_6926	-0.278357031887177	2.50206362288603	0.763052669825735	1
gene_4790	0.131123455462163	5.21559154450229	0.763095786234203	1
gene_18996	0.217449755896903	5.43723395213466	0.763194016964484	1
gene_9352	0.181657754365783	3.93847167526552	0.763381512283103	1
gene_14912	-0.210878249563274	4.25150891898453	0.763412389862743	1
gene_4069	-0.245117075925736	2.99805543649063	0.763421444118318	1
gene_5999	0.135802031117353	4.94041767415513	0.763488825938785	1
gene_6108	0.122666832073931	6.85646499898134	0.76361523158789	1
gene_11257	0.442972366151721	1.13749089247844	0.763636404108793	1
gene_11679	-0.15481105776728	5.38360137948459	0.763799991346503	1
gene_16919	0.122544491696977	5.91412732363015	0.763825866999354	1
gene_15053	-0.127633680568819	5.3041748586205	0.763895567788714	1
gene_10132	-0.19280270585353	4.01036512246672	0.763904284535376	1
gene_6067	0.228654650516583	2.86567264504083	0.763925986540548	1
gene_17070	0.168438488565607	4.12576673245437	0.763970074120938	1
gene_14096	0.18232381086577	4.92569877210079	0.763972960500719	1
gene_9590	-0.674867729325302	0.984104858813793	0.764067166691158	1
gene_14038	0.180109478596188	4.13174549541823	0.764076874778978	1
gene_6103	0.137382109846277	5.25002252192463	0.764094144248971	1
gene_14059	-0.287552217469186	6.94228728681007	0.764148893767039	1
gene_18300	0.36497662796545	1.45989422092295	0.764177019745497	1
gene_7234	-0.15000012475346	7.3742012261143	0.764194534151686	1
gene_17778	0.185905944615589	3.60481966498141	0.76422299459434	1
gene_16393	-0.598639605429532	0.652288287457316	0.764250118388731	1
gene_15239	0.112932158425703	6.95524837419187	0.764256118191438	1
gene_16705	-0.156686892446064	5.23923248576046	0.764278477147871	1
gene_6474	-0.334215344187735	1.98562531443818	0.764287568201572	1
gene_6751	-0.129635622714263	5.08320297514858	0.764517464373941	1
gene_5371	0.519010470254439	1.59966952310883	0.764579688167241	1
gene_18231	0.183318669456662	3.81677522273657	0.764754805711346	1
gene_8188	-0.21385664737928	3.33708515965573	0.764776674976381	1
gene_19999	-0.269447936495653	3.59304517224276	0.764783133344848	1
gene_10948	0.263897647009135	2.79665261607832	0.764786663489111	1
gene_13107	0.158512576652351	4.3315675776508	0.764840743019966	1
gene_7050	0.185979758395864	3.55527725551799	0.764850720366879	1
gene_4012	0.205652735516742	3.49545926148994	0.765033196088772	1
gene_11267	-0.541334542753237	0.93462562965979	0.765063297485485	1
gene_6181	-0.541432042032409	0.934604356208236	0.765087053724274	1
gene_18016	-0.540985452750934	0.934488548084384	0.765136958148774	1
gene_4608	-0.121776386491963	6.01813509300639	0.765212150957968	1
gene_18111	-0.185954336297985	6.23565010216506	0.765246767518315	1
gene_4367	0.194795766922536	5.66084447200894	0.765248849679573	1
gene_10826	0.306897206684802	2.32861675486624	0.765255030340182	1
gene_10742	-0.198128490020491	3.71998847254902	0.765255458944342	1
gene_9603	0.18452906984593	3.74442965966846	0.765299320181922	1
gene_8069	-0.285826671426258	2.23554992839495	0.765352862730956	1
gene_6469	-0.4461663936803	1.44830869976894	0.765406254985388	1
gene_14869	-0.21401416069524	3.3372080860637	0.765440377235066	1
gene_6794	0.204802727164617	3.53015078737816	0.765581643903145	1
gene_14564	0.124160822731105	6.38750927792167	0.765587186586235	1
gene_8295	-0.287060487695815	2.58603635200534	0.765634411704002	1
gene_12463	-0.188345182635426	3.81405111546337	0.765785458540591	1
gene_14813	0.248477832938514	3.42374523368666	0.765902451696157	1
gene_5166	0.248081609606733	3.0331586156176	0.765979014030542	1
gene_9660	0.157679107292521	4.24015807998786	0.766068675120506	1
gene_18384	-0.432304064047982	2.03147422378799	0.766111662042637	1
gene_12003	-0.494223778645543	1.3740365920956	0.766204722962482	1
gene_8907	0.127696141353117	5.29611992261227	0.76630416778426	1
gene_4676	-0.259650057250612	3.03362874690916	0.76631545588579	1
gene_9839	0.268049579663682	2.22542060442474	0.766395762569866	1
gene_19738	-0.258920475915962	3.19315182988169	0.7665168576345	1
gene_12596	-0.192434818854051	3.90896472597758	0.766592659818362	1
gene_7545	0.134637229228819	5.55432141565096	0.766678253361408	1
gene_9439	-0.509102275543624	1.64799046272983	0.766710989721706	1
gene_4819	-0.201300902625508	3.82062563614316	0.766754286547167	1
gene_4148	0.109813732667547	8.53920574218799	0.766793818642256	1
gene_17602	-0.143705315699273	5.12878419317593	0.766932216454264	1
gene_13924	-0.218889038115268	3.24682269020126	0.766988292789671	1
gene_6608	0.500185028536089	1.66334876463827	0.767083858136904	1
gene_9984	-0.16220238450372	4.66389718278089	0.767464850301983	1
gene_11977	0.187933328369819	4.37646026837522	0.767579655172108	1
gene_15856	-0.235130780753097	2.84188455414968	0.767720449627698	1
gene_13973	-0.120382532737036	5.60510054422462	0.767732604283867	1
gene_11726	0.365560937821617	1.45968494736944	0.767810839223416	1
gene_12257	-0.444187092937293	1.61882992844931	0.767930416464803	1
gene_18871	0.296660828889299	3.72458088434928	0.767970611965472	1
gene_13750	0.136561845793293	5.25569183757102	0.767979197068235	1
gene_17100	0.185789706565955	3.58858716875772	0.7679900439003	1
gene_5848	0.150739099068943	5.50346611331537	0.768022628575851	1
gene_14948	0.24700708901821	3.05716645369941	0.768096325147664	1
gene_15387	0.111429611347415	6.87730699845541	0.768199416158941	1
gene_6345	-0.12635034790158	5.37932986352812	0.768200531209756	1
gene_8452	0.183727181855307	3.80256707294567	0.768225062349053	1
gene_4569	-0.118826085334833	6.37963017183143	0.768227453188217	1
gene_9589	0.110022526208025	7.74868001351004	0.768239697749581	1
gene_6736	-0.149245339894332	4.75081843183073	0.768316070255697	1
gene_7083	-0.312148452162564	2.29659937747471	0.768394936793691	1
gene_18176	0.117790905080411	6.13314461192179	0.768580267552421	1
gene_16803	0.140111020180093	4.83004299709956	0.768606284783842	1
gene_8441	0.157551122663518	4.17547430090679	0.768688853287927	1
gene_12066	0.182394431940261	3.95090005863627	0.768690650069533	1
gene_5772	0.114786939582548	7.62791181864343	0.76877606443542	1
gene_6838	-0.322034756923732	1.85521889422814	0.768826077389437	1
gene_5207	0.160481538862353	6.03329764667322	0.768832275649556	1
gene_5571	0.259997385884877	3.22646152000991	0.768865610938014	1
gene_18091	-0.141417821763044	5.18941600920925	0.768892406854334	1
gene_11177	0.507344794327047	0.945159032362826	0.768987355289555	1
gene_9912	0.136856329175462	4.97223708764581	0.768988385449938	1
gene_19355	0.140612297120309	4.82274368226397	0.768990491627837	1
gene_9414	-0.168764173804672	3.83583037087263	0.7690227546747	1
gene_17705	0.145698081192708	5.08474210135012	0.769110649651386	1
gene_11306	0.186143363603214	3.58833473802787	0.769129986423484	1
gene_10187	0.169020306067967	4.15928894525615	0.769131910844966	1
gene_16158	-0.181698231612977	3.84236139164379	0.769196490132642	1
gene_16932	0.158892906754615	4.52536893076666	0.769230912159656	1
gene_5760	0.123737083114462	5.31825780480828	0.769305347888196	1
gene_8392	0.154404875999441	4.83727792024719	0.769378835006836	1
gene_4139	0.215315507663489	3.7600323879502	0.769408769349923	1
gene_13946	0.169450516145221	4.04345033499114	0.769443455801983	1
gene_18845	0.152259449030122	4.57105811969234	0.769490770323053	1
gene_19494	0.142812232831935	4.54989772120845	0.769544280175712	1
gene_16182	0.160693210072228	4.54168866758357	0.769568912709336	1
gene_5158	-0.149293992433279	4.87660401909758	0.769594975383792	1
gene_6590	-0.374725049000504	2.37381783001869	0.769595698626107	1
gene_11253	0.216017026822035	3.18201642492246	0.769619004482713	1
gene_16972	0.130925473677994	6.20791737134929	0.769633960985313	1
gene_15141	-0.141840487745762	5.37668997070789	0.769712175786488	1
gene_18926	-0.406977444259926	1.68115173468406	0.769719790038864	1
gene_17207	0.126684333067854	5.42849396175164	0.769728792544906	1
gene_16236	-0.331511795875905	2.56827303831727	0.769744498235732	1
gene_6189	-0.29140017139951	2.46659817392431	0.769818523215329	1
